id,length,ofdeg,gc,principal component 1,principal component 2,principal component 3
contig-2502000000,3017,-0.0909550429276182,0.310573417301956,-16.150621212852005,2.474959973914012,-8.598451659574941
contig-1609000000,3211,-0.0695206327499398,0.539707256306447,4.581639905697944,4.080535977662554,1.3395521655553881
contig-710000000,10528,-0.0702756753953947,0.540938449848024,5.182614415733566,4.3858245712007475,1.0831528761589237
contig-822000000,9067,-0.0885664734993338,0.668026910775339,16.954215440365576,-2.7975004623507798,-2.574678111240953
contig-1225000000,5050,-0.074449852912809,0.522178217821782,4.020287295866559,9.334732602885481,0.7286121155691782
contig-307000000,23400,-0.0760064215030749,0.37303418803418803,-9.84811265184873,1.9729162945544105,-4.680861202491245
contig-1082000000,8655,-0.0699779815259562,0.391912189485846,-9.535597829374343,-3.8898904387268574,4.738150283787461
contig-1727000000,2061,-0.0688850612888025,0.49102377486657,-0.3038604813465481,1.7338022866578433,2.570826986584513
contig-1857000000,5198,-0.0702589145151577,0.512312427856868,2.440852163851922,7.181846920357085,1.4636530657974813
contig-407000000,18171,-0.0750748913041263,0.363711408287931,-12.219575257681855,-3.4052505941469624,2.8148885688834886
contig-1653000000,2378,-0.0714822236911296,0.449957947855341,-4.803243809897769,-2.8656631540339728,9.382576467490384
contig-1245000000,4870,-0.0732371205320745,0.49876796714579097,2.1185746119917748,7.635900514089337,3.476239737709125
contig-1208000000,5332,-0.0672467355200685,0.41841710427606893,-8.447361874161354,-5.132116353201329,4.032495799340784
contig-1047000000,11085,-0.0750595618842733,0.37807848443843,-11.790156419240942,-5.162995965981754,5.044641703595198
contig-1325000000,4219,-0.074196153640551,0.5356719601801379,4.52045433128099,9.004570080701775,3.5809301713587387
contig-1710000000,2136,-0.0844664221984788,0.6329588014981271,12.597708437688063,-2.2610465660017276,-2.2835453639203878
contig-1450000000,3416,-0.0783680307229474,0.539812646370023,5.459868307848535,7.811774963314912,2.768040308245833
contig-1185000000,20803,-0.0761312182187054,0.355621785319425,-12.942104320255572,-4.51233835399497,1.131687106459178
contig-871000000,8555,-0.0694590149703017,0.48813559322033895,0.45366535431503696,4.9986636033915595,1.0141650693037698
contig-983000000,7337,-0.0876293990274828,0.6726182363363771,17.384003383144414,-3.994776256089471,-0.48896836329472576
contig-609000000,12433,-0.0775920819886805,0.6383817260516371,12.832398340732091,-1.789277564299917,1.086220305953087
contig-2097000000,32955,-0.0723251096258902,0.38367470793506303,-10.683121428920717,-4.401469788727977,4.890747401702796
contig-1423000000,3560,-0.0748107152203473,0.546629213483146,4.837522500878943,9.628704213602084,3.659547042536937
contig-353000000,21446,-0.0806035888991507,0.33759209176536403,-12.228479917323243,2.8389727370914737,-4.501089130536978
contig-814000000,9157,-0.0817184415022576,0.6434421753849511,14.813157751718464,-3.8831744405436943,-0.7021634384840644
contig-1294000000,7255,-0.0705663391339254,0.521571330117161,3.508707315127283,7.4426059451114845,2.291678120716
contig-51000000,62785,-0.0838682930371539,0.650011945528391,15.451493734168379,-2.8252559205822667,-2.4170563748890244
contig-1541000000,2977,-0.0705303933776799,0.424924420557608,-7.591196696193519,-5.514894818378242,7.315329308774569
contig-989000000,7298,-0.0883403358468335,0.673609208002192,16.702228959951942,-4.070400245726723,-2.7986793189088153
contig-509000000,15109,-0.0707961594670864,0.39976173141835997,-8.90719587186978,-4.150672430681283,5.179858260315947
contig-1498000000,3189,-0.08583002548800901,0.317027281279398,-13.169397133547509,4.000561265700364,-11.421568313614523
contig-988000000,7307,-0.0695515459529188,0.418776515669906,-4.963808980940847,2.235041510937081,-1.6372114393239574
contig-1064000000,6352,-0.0879505276653904,0.671599496221662,17.359502899243132,-3.3230073358057868,-2.8887016091455644
contig-1312000000,11495,-0.0690958404715798,0.404436711613745,-9.626817623954576,-4.305906268381559,6.572603820197519
contig-1096000000,6074,-0.0666318657784443,0.513829436944353,2.3328698620716497,2.3023228663713633,1.0765090349549455
contig-1150000000,9784,-0.0752609362316455,0.374386753883892,-10.824256493776819,-3.5543755612303407,3.341845045588243
contig-1889000000,1533,-0.0922335917873052,0.317025440313112,-13.92691574860967,0.44588680373293826,-5.335869192914119
contig-1513000000,3164,-0.0886697901876142,0.321112515802781,-14.565249583145802,-4.248689712021858,0.18274190470646312
contig-2030000000,1794,-0.0792706087967859,0.39966555183946506,-6.57852747377138,2.0200282866668666,0.4071958688242581
contig-389000000,20166,-0.0858267271990734,0.650401666170783,15.566378410300526,-3.521546288447751,-2.5816623533232903
contig-603000000,12594,-0.0855897329897334,0.655073844687947,15.28113065324157,-2.8809296011180052,-2.257927655775274
contig-267000000,27827,-0.086718542860995,0.672620117152406,17.051887181839078,-4.290235086599695,-1.5460096733730833
contig-593000000,12881,-0.0673592206251418,0.479000077633724,-0.4303193031953641,3.839128031131573,0.3125238883220409
contig-1547000000,4653,-0.0665311115462123,0.413496668815818,-8.556470366698946,-3.3841231994426244,8.119475616270435
contig-28000000,84254,-0.0697752648440101,0.461604196833385,-2.1896561617845465,3.792264880258779,1.7090138378647133
contig-1395000000,3810,-0.0702887169195307,0.520997375328084,2.919965776960624,5.004488402141498,1.4827979432470753
contig-1164000000,5476,-0.0841402523391507,0.6397005113221329,14.114693537762761,-4.049848788904236,-0.7805152151032416
contig-43000000,66847,-0.0764456802503748,0.37198378386464603,-10.076213548226688,1.4405550289706972,-4.555047615755304
contig-1439000000,3690,-0.0667445945858448,0.46883468834688297,-2.3529180238221814,2.2443550366785097,1.255350987032387
contig-2238000000,1613,-0.0727416977897481,0.48295102293862396,-1.2584530317800977,4.825012041867367,4.027214300370243
contig-803000000,10898,-0.0709638632399596,0.474307212332538,-0.738192918762248,7.369195240939633,1.278714410650498
contig-1807000000,1703,-0.0767003355745438,0.379330593071051,-12.551785333821215,-8.221752785268542,3.9489186809721657
contig-1713000000,2152,-0.0945740395136189,0.30901486988847604,-12.459708035188827,-0.5168881400658389,-4.811781360813581
contig-2814000000,8634,-0.0827504998806739,0.6552003706277509,15.036261309568939,-3.047466941243123,-2.086408018357529
contig-1512000000,3306,-0.0679545275407062,0.475196612220206,-1.6046056075556003,-0.6472244126647709,1.5915198490726492
contig-1614000000,2529,-0.0672861390341179,0.41439304072756,-8.583854168328434,-8.346644293993263,5.357105296445641
contig-651000000,11845,-0.0712507976409131,0.38843393837062107,-10.119582999709188,-3.3580308608596874,3.7930839764107165
contig-1504000000,3225,-0.0689537860078191,0.5075968992248061,2.0519117053357365,9.264839410180343,3.711661092697558
contig-811000000,9352,-0.0660483040600237,0.484281437125749,-0.5559320713001099,3.3961351471708445,-0.934854135603275
contig-1377000000,3888,-0.106586937553095,0.6885288065843621,18.115304046310904,-5.9722270815697245,-4.546838580592027
contig-2487000000,15064,-0.0730204198309175,0.376725969198088,-11.800751542678647,-4.697078589185682,3.6538772013810137
contig-175000000,34196,-0.0848363236766189,0.660106445198269,15.868241221507763,-4.514211173909576,-0.7763220186223209
contig-783000000,9706,-0.0676550611234174,0.44941273439109797,-2.9785099084190847,3.9413560002038306,-1.2969673235060026
contig-1560000000,2865,-0.0821603369521834,0.342059336823735,-12.563359534052543,2.8527140329803644,-3.0997236657476686
contig-901000000,8191,-0.0699410621494524,0.4978635087290929,1.585089132908267,7.399923149456999,2.8967856000148178
contig-350000000,20815,-0.0834676314315499,0.642229161662263,14.505582179919251,-2.3941971521478824,-1.5864964891365523
contig-1610000000,2789,-0.0959133383958328,0.288275367515238,-16.450902056378755,-0.082945645080698,-10.432404423427515
contig-0,206967,-0.0781126810328218,0.3583759729812,-11.152136704636906,1.415382066373357,-4.884647467215552
contig-971000000,14249,-0.0699983981705411,0.404028352866868,-8.902810439521536,-2.884931196887596,4.334013524548318
contig-258000000,26227,-0.0867179017351813,0.6585961032523729,15.701085991936536,-3.553827600830158,-1.6141830830661383
contig-1825000000,1634,-0.0809078346017101,0.5685434516523871,8.109063632731013,8.227174796408901,2.0874495403323063
contig-1751000000,1890,-0.0722489770287269,0.49100529100529106,1.096211236787893,8.800958291866083,0.011365083506613175
contig-1737000000,1984,-0.0789754313257208,0.6320564516129029,13.52244134104026,-4.427585390299295,-1.6762024012504817
contig-1397000000,3801,-0.0822061808455073,0.554327808471455,6.385498522346798,9.900189746971746,2.2553313368530477
contig-1099000000,6065,-0.0794354351342848,0.344765045342127,-11.674935887460284,3.0335660172498864,-8.87048545799765
contig-1468000000,3317,-0.0664573557514445,0.48929755803436803,-0.2563706941288893,4.1794622789604885,0.8492371509561772
contig-345000000,21277,-0.0682592652628347,0.530572919114537,4.121512357812767,3.8722397123621386,0.6427274641071887
contig-154000000,44111,-0.0834295092041213,0.336469361383782,-12.284647658129305,1.3102399607107051,-4.294085126713395
contig-564000000,43009,-0.0756717682263148,0.372666186147086,-11.606689424966502,-4.926876900670727,3.9277812441446853
contig-48000000,63758,-0.0704953055856713,0.45268044794378703,-2.647843521934299,3.727213472607188,0.9541115503612789
contig-37000000,72742,-0.0738049663612093,0.6169475681174561,12.081993995973367,-3.0532553217197407,2.1599450660648087
contig-1587000000,2815,-0.0759198788951183,0.3726465364120779,-10.331095157094039,0.487367877240708,-4.697376779008421
contig-296000000,29630,-0.0754209797577949,0.369861626729666,-11.809450279002489,-4.434650897970945,4.800947859885265
contig-52000000,60917,-0.0844100265727297,0.335308698721211,-12.095225039440923,2.9309010504973414,-4.301625634709166
contig-214000000,30117,-0.0789751967748218,0.35255835574592403,-12.56340188840516,-0.6694469604238892,-3.1118099517193913
contig-1009000000,7233,-0.0696439332365708,0.403290474215402,-9.13350664114114,-4.894427948910294,5.898387378824454
contig-610000000,12425,-0.0853263777900022,0.656579476861167,14.999147015338961,-3.9436924910473383,0.3039678789212567
contig-748000000,9938,-0.0846356239945152,0.31444958744214097,-17.125720351288617,-3.767175596043198,-5.813419669532747
contig-1039000000,6984,-0.0678014121899838,0.457331042382589,-3.702644606662462,2.5810638540654436,1.0300049433747194
contig-550000000,14012,-0.0883913640197615,0.29210676562946003,-16.786221994778238,-2.0936996810801176,-7.9625333711602
contig-1687000000,2306,-0.0828155459643897,0.329141370338248,-13.203378566022048,-1.8928776973874113,-5.245819950451016
contig-673000000,11157,-0.0696366475555663,0.42448686923008,-4.977832042937116,1.5820564958344998,-0.9192298136082574
contig-321000000,22690,-0.0745747793194554,0.36474217717056,-12.182799168441885,-4.1599064874987635,3.679678282873835
contig-1108000000,7093,-0.08431605368280601,0.657267728746652,16.388495006987046,-3.2885575274539467,-2.4222895299802003
contig-130000000,41418,-0.066443143227066,0.495074605244097,0.6971154644078295,2.488320164244345,1.516492822520315
contig-308000000,23324,-0.0677155013333338,0.412407820270966,-8.648790570028533,-4.267657906235867,4.102130029287662
contig-561000000,13749,-0.0661445649508143,0.483526074623609,-0.08666232311876663,3.0279180269962542,-0.5755606902781234
contig-1051000000,6534,-0.0815546871828237,0.583103764921947,9.288340613281138,7.575719141531415,3.547128985393574
contig-528000000,14837,-0.0870070383748141,0.34447664622228197,-15.05746333608537,-7.489366263634601,-2.2001473953474675
contig-1919000000,1571,-0.0747119998517181,0.39019732654360295,-8.99696914911465,4.599874187053872,0.8771669901280362
contig-102000000,46323,-0.0769716872563852,0.36750642229561997,-10.497486194170197,0.8088645116347933,-3.818069344240785
contig-2539000000,18724,-0.0783837506372202,0.35216834009827,-12.94131979784793,-6.070797842244735,1.6373906592010863
contig-1415000000,3631,-0.06589661635609599,0.505921233819884,1.4570463233153887,2.150499384183414,-0.22888461810172567
contig-1217000000,5087,-0.0724146053652415,0.611362296048752,10.245504468199773,-4.765161176501563,0.6041174813844572
contig-390000000,19000,-0.0687878029998637,0.5275263157894741,3.764523736978581,4.131324944010653,0.1737812281349407
contig-2578000000,8041,-0.0770100876959477,0.34212162666334994,-14.189105159921578,-6.340548199150875,-0.13314698827013846
contig-941000000,7778,-0.0838214322127487,0.6536384674723579,15.901836659364083,-4.013761547253292,-3.120933525436467
contig-1535000000,3039,-0.0723516942372964,0.406712734452122,-10.645714669378046,-5.17253935047532,8.182515592039634
contig-1844000000,1571,-0.0852386014964301,0.6607256524506679,14.36579015048991,-3.4885318930066385,-0.08363589762555843
contig-1436000000,3516,-0.0759658354619231,0.44254835039817997,-3.200880811488539,7.664025422329876,-0.024340487715739084
contig-848000000,8794,-0.0668329158973379,0.511371389583807,2.971598592885479,5.34766650978615,0.3956645837201881
contig-1811000000,1685,-0.0760447640756095,0.5424332344213649,5.7918404849724405,7.641059673944003,1.2427570504346999
contig-661000000,11273,-0.0707562078491979,0.40521600283864095,-9.167553937991926,-5.794925613952282,6.9754547004699194
contig-1292000000,4482,-0.0834477057275965,0.6568496207050419,15.875407401355279,-5.338589419496205,-0.44794503855190726
contig-1027000000,32237,-0.0836226743673879,0.31556906660049,-14.087912945329473,1.6112148167038276,-9.23363864581821
contig-1465000000,3522,-0.0885576280133464,0.30806360022714396,-14.565768805132423,-3.5593487400083994,-6.3411671908227545
contig-1130000000,5741,-0.0673805952470957,0.473610869186553,-0.24831793488803627,3.874882380126389,-0.337727575138419
contig-238000000,27612,-0.0900309943825509,0.679125018108069,17.226018368234765,-4.143265663956334,-1.9790671121990875
contig-1808000000,1714,-0.0766586082739893,0.56242707117853,7.174764540262383,7.288701381197093,2.9638121008997005
contig-1022000000,6895,-0.0814598763095753,0.331544597534445,-13.149159839848261,1.711534245175598,-4.061494440742501
contig-1431000000,3676,-0.068098875279942,0.41784548422198,-8.523116705584107,-3.651734391361164,8.728844188087383
contig-1852000000,1546,-0.081400415469907,0.34864165588615803,-13.512062624912357,-0.9501342301275248,2.0117065732813
contig-1704000000,2842,-0.0749039240796802,0.41203377902885296,-9.438679842759566,-2.618663432824841,5.9405937332596475
contig-410000000,20409,-0.0852837481472763,0.6518692733597921,15.783574604714,-3.4964655310980053,-2.4687144046650635
contig-1848000000,1588,-0.0687008392003434,0.501259445843829,0.30399763538642216,5.209172465659195,3.3496168268676874
contig-1088000000,6215,-0.0861154386507299,0.65728077232502,15.666209502232203,-2.1166924615187934,-3.3242166723767395
contig-1188000000,9550,-0.0690718450510051,0.40513089005235603,-8.36088102846588,-3.6619544451485746,4.572590776466611
contig-1053000000,6507,-0.0818833300683214,0.651759643460888,15.964912785415782,-3.108731175162798,-1.6534879395893942
contig-895000000,8256,-0.0854091233932901,0.654796511627907,16.201576843725398,-3.89332841483831,-3.870827040131846
contig-1348000000,4092,-0.06910890546223,0.41177908113392,-7.735342111299041,1.7747421910946288,-0.5897736383704993
contig-1474000000,3289,-0.0770194284705562,0.56795378534509,7.800170394744421,6.017480575300196,4.021559463316152
contig-1680000000,2220,-0.0790208334100119,0.572972972972973,9.273405854566557,11.36028624790221,2.523535207122487
contig-920000000,8027,-0.0729844135929173,0.3774760184377729,-11.114523217566086,-2.2397527478858845,3.549176845859557
contig-616000000,12699,-0.084263168740795,0.654697220253563,16.036902456461053,-4.6609721059767315,-1.9830774829485804
contig-412000000,99028,-0.077040431070506,0.368087813547683,-10.283160575985681,1.7877875714778266,-4.635066935427676
contig-1354000000,4331,-0.0825771528623641,0.356268760101593,-11.553459831918369,-0.7859907760683967,-4.442355431556103
contig-44000000,64716,-0.0794761414788513,0.33667099326287203,-15.11226912169626,-3.687675352773306,-3.401028066497538
contig-3180000000,5194,-0.0699014897742888,0.413169041201386,-9.089562213957823,-3.1642732875079336,7.755283078031248
contig-1441000000,3641,-0.0703112772252194,0.48365833562208205,0.49213297515761156,4.162481990727842,0.5403375984218574
contig-1281000000,7595,-0.075848933446517,0.5448321263989471,4.985742784791124,8.96883112448287,4.834279002926786
contig-1479000000,3294,-0.08570910102674,0.6639344262295079,15.753712487842076,-3.64705307461652,-1.6644695433898888
contig-404000000,18352,-0.08292752696832201,0.6441259808195289,14.841370918790222,-2.160567104520511,-1.5186369518803489
contig-1746000000,1924,-0.079386600846547,0.553534303534304,6.768401129166403,8.16721584248747,0.7053667193935405
contig-2835000000,1671,-0.0781445359706973,0.38001196888091,-9.34894183401967,1.3606290910342718,1.4489528820209372
contig-1705000000,3956,-0.0874646760396188,0.681243680485339,17.301119231247075,-6.052471036766082,-0.3594784818592195
contig-475000000,15781,-0.0850989206250227,0.6510994233572021,15.271478913408801,-2.610991572995266,-1.8984504800854438
contig-1223000000,5046,-0.0670425070103732,0.5182322631787549,3.6582844595186814,4.556570040396678,0.6274451305867367
contig-980000000,10824,-0.0660384786473489,0.49750554323725105,0.7623446598805739,3.228303601174331,1.2134834661007334
contig-1107000000,5944,-0.0826864655193248,0.641991924629879,14.64976388469631,-3.817821146522686,-1.2810485646595355
contig-1258000000,4765,-0.0695905677166794,0.382791185729276,-10.25220090951293,-3.002217949958385,3.5625629202128835
contig-1650000000,2448,-0.0763478748277537,0.410947712418301,-7.609697557252867,0.5144790300634982,-0.31999080404216335
contig-619000000,22061,-0.0733325770125347,0.386881827659671,-10.823847663957983,-5.6492624436393,4.644555172913674
contig-771000000,9670,-0.0766219711086927,0.37900723888314397,-11.152226709100074,-5.06940955478735,4.743206840449476
contig-1530000000,3029,-0.0889533014831738,0.664245625619016,16.057928625543397,-3.344730819554315,-1.9435206307966413
contig-1584000000,2707,-0.0700476268924232,0.5227188769855929,2.50473568235374,3.177240496335959,2.1362869957000075
contig-470000000,15977,-0.0866363887092507,0.658509106841084,16.15242049553039,-3.2175352152532075,-2.791153337395096
contig-1645000000,2405,-0.0718696159563022,0.603326403326403,10.036278295739454,-1.1814743529388643,5.776554603461788
contig-394000000,31717,-0.0824485579387279,0.645773559920547,15.006642955985024,-2.6592905045729203,-2.235399033548308
contig-1000000000,7169,-0.0774490367682699,0.36141721300041796,-11.454496491139398,-5.379509648813571,2.323227199606777
contig-7000000,124550,-0.0822047969924193,0.34036130068245696,-12.284879252947736,1.7467545117384686,-3.535402044104154
contig-923000000,8054,-0.0659824050705312,0.48522473305190006,-0.2743217767754796,4.447362206245211,0.25950239743603154
contig-697000000,10804,-0.0801103289313401,0.64374305812662,14.063257893454814,-4.807468082465459,0.9183397042020333
contig-1277000000,4614,-0.0694157639671141,0.44690073688773296,-3.003342211378062,3.470542330355604,-1.8114145147113947
contig-1033000000,6821,-0.0671890233860325,0.504324879049993,1.5405328366899984,3.0237850440414875,0.2677533075677244
contig-685000000,11002,-0.0672073562207303,0.534357389565534,4.690524513127514,2.3243812590309156,1.3695195536073133
contig-1030000000,6833,-0.0821756027488734,0.340406849114591,-13.978593900689484,-4.257750651747765,1.1042918262493346
contig-516000000,14913,-0.0738416133148307,0.381680413062429,-11.22873346637767,-4.604258944602095,4.901684893333463
contig-874000000,9955,-0.0699990549111054,0.460873932697137,-3.393691321650956,-0.24820792765483654,4.399796644254576
contig-1453000000,3397,-0.0689990763177982,0.42979099205181004,-7.724970916803797,-3.74315676420917,8.718951596347182
contig-1539000000,8878,-0.0832975557910069,0.340504618157243,-13.785973416837434,0.06067590222182885,-6.782124049434768
contig-1095000000,6068,-0.0788722970303417,0.6512854317732371,14.729647781924019,-2.4321929079107356,-2.3186355780582466
contig-217000000,38792,-0.0863557176641166,0.32596927201484804,-13.08131644432161,1.9293093286132659,-4.820032030524055
contig-1171000000,5452,-0.0787080417140644,0.346845194424065,-13.22853641004203,-3.957356537446255,-0.16864902343055155
contig-1765000000,1829,-0.0666718628843942,0.49152542372881397,0.23637464438955502,5.517902100859803,0.6909214248074188
contig-3255000000,114410,-0.0756893243622738,0.365973254086181,-12.06968257584681,-4.567529775908951,3.3144592471496224
contig-1759000000,6038,-0.0836111011731092,0.649055978800927,14.309483001960487,-4.0464522227020465,-3.3692905782007436
contig-866000000,10307,-0.0778341622840074,0.35112059765208103,-13.26659035256247,-4.967617263425609,1.5903545185715633
contig-1692000000,2189,-0.0757517854978738,0.566925536774783,7.795497475886328,8.166283084305604,4.464374610668636
contig-364000000,36387,-0.0784646650607041,0.34155055376920296,-12.412868686129203,1.6843931494581894,-7.201427198793871
contig-1291000000,4499,-0.066647684295334,0.410091131362525,-9.13982036797273,-4.694154312691147,3.9782236529170976
contig-234000000,36685,-0.0823095961384365,0.650919994548181,14.757935644224482,-2.8941996815845243,-0.7305296350334076
contig-533000000,14764,-0.0701363512999068,0.410931996748849,-6.831571754145062,2.0344678837596106,-1.5107528177301734
contig-1256000000,4783,-0.0672847945685144,0.511185448463308,0.9892369669515093,3.5939216512421415,3.008553556016016
contig-2050000000,2330,-0.0701668217861285,0.477682403433476,-1.1009842407999832,6.5973152828950665,3.069829304906446
contig-1725000000,2041,-0.0727181590763103,0.48848603625673703,-0.9416425324513338,7.55929164958363,4.731468782147744
contig-742000000,10001,-0.0758877644658599,0.378262173782622,-10.600293477154445,-4.52492266845428,3.955198016575923
contig-1466000000,3329,-0.0749193585293474,0.5310904175428061,3.877745663915061,7.93318948612613,2.0729540153487482
contig-1642000000,2408,-0.0705431925987785,0.49418604651162795,1.4789035828365484,10.142621380178065,3.5589637390927296
contig-581000000,20935,-0.0848619282875366,0.653021256269405,15.292092682632198,-4.22646602213458,-1.3595573517805601
contig-1215000000,6182,-0.0744482667825811,0.5329990294403111,4.602381786811355,8.183857007697366,1.9214416099856133
contig-128000000,41577,-0.0730191035911382,0.38932582918440506,-10.712306055926577,-5.334869344624047,4.581200394844284
contig-717000000,10387,-0.0788339719312421,0.578511601039761,9.260503257871258,7.4367794416733215,2.9236296191068747
contig-1305000000,4382,-0.0682959434319349,0.47147421268827,-4.7754192037669725,-5.818254568101365,11.746751874713567
contig-959000000,7547,-0.0974354990391678,0.7020007950178879,18.25101940430766,-5.52417810907776,-4.090890189614537
contig-1261000000,4851,-0.0729856159992159,0.518037518037518,3.928585008726579,10.219561127801514,1.3542816466415748
contig-1382000000,3899,-0.0866489295637747,0.30341113105924605,-14.654415656216992,1.8682975581778027,-10.505392133892903
contig-2224000000,3918,-0.0875915536828254,0.6595201633486469,15.664445246471056,-4.6417718543332125,-4.470266518473301
contig-1875000000,1527,-0.0676468321516438,0.48002619515389705,-1.2939387619318437,9.280855485493325,4.202333515775855
contig-122000000,42083,-0.0949454177245564,0.688045053822208,17.64365818697924,-4.297711973558344,-2.7231766563941457
contig-1585000000,2702,-0.0699179873775103,0.350481125092524,-12.594875662521252,-2.5929695385220746,-0.8189728231437731
contig-293000000,24090,-0.0683599153524742,0.5153590701535911,2.8751404586725005,4.064731791685713,0.200992467178054
contig-65000000,75919,-0.0834382278677908,0.31297830582594605,-17.04202679962502,-3.6873330255355046,-6.670894102627733
contig-671000000,11170,-0.0704632261388368,0.400716204118174,-9.595183986960388,-5.763993986734305,7.6805879772989165
contig-232000000,28633,-0.0664217325064151,0.49013376174344303,0.4409209949124843,3.0329978892272202,-0.08530682214460032
contig-1417000000,3665,-0.0680749892289322,0.5208731241473401,2.472504103795398,4.583173627223189,-0.08319036540893653
contig-1460000000,3402,-0.0912619383906959,0.669900058788948,16.388455945500343,-3.3752563115516865,-2.028498688415375
contig-1487000000,3238,-0.0714415384538829,0.404879555281038,-9.732615718209292,-4.129561217360203,5.826444626264645
contig-1755000000,1939,-0.0717979966147811,0.412068076328004,-7.680923391629712,5.39591401934894,0.0802157767743092
contig-87000000,50159,-0.0796262280173114,0.328914053310473,-16.04941099910457,-2.04558761290905,-5.522267340214596
contig-1600000000,29545,-0.0853710067025956,0.655914706380098,15.236505509125854,-4.327356265577107,-0.7896293815940469
contig-767000000,9702,-0.066776581027594,0.4884559884559879,-0.5324253777470782,2.869951602921308,0.6934247581390435
contig-463000000,16228,-0.0870365749265994,0.6639758442198671,16.079735992218946,-4.547720687779827,-1.279595598960712
contig-160000000,36825,-0.0968285334877233,0.69183978275628,17.904684102773665,-4.567917304641721,-3.0122772867425773
contig-756000000,9969,-0.0710020660838139,0.41508676898384994,-6.168310093356717,0.45872466705097203,0.2810630722104949
contig-1404000000,3907,-0.0698385207402623,0.40644996160737107,-8.855096308978744,-6.266989830851746,5.078654296620346
contig-1659000000,2346,-0.0733963568327382,0.5272804774083549,4.190016020106595,8.527940336259345,2.6551102080399143
contig-93000000,48743,-0.0656988763129457,0.481402457788811,-0.5821227969426386,3.874176223228824,-0.5200292192810342
contig-583000000,13181,-0.0728177346490384,0.39010697215689205,-10.229818605829536,-4.0709806248552844,6.123047623184838
contig-1608000000,2872,-0.0832037396293537,0.37604456824512494,-8.5002444322096,4.763341874843551,-1.1061939401610228
contig-787000000,9512,-0.0951995100091691,0.685870479394449,18.14654142048275,-3.911582963958282,-4.376444819760625
contig-1739000000,3460,-0.0834410031289206,0.31242774566473996,-14.690534321891581,0.006258612797462511,-6.648155494144548
contig-106000000,44870,-0.0682217404005894,0.514553153554714,2.7681467770149215,4.257879645893653,-0.2233093528435498
contig-113000000,43860,-0.0750627298671406,0.37268581851345206,-11.20827656545706,-4.344752275457154,3.0210862211867524
contig-1516000000,3119,-0.0785535411362645,0.6425136261622321,14.241973758580853,-5.7163176962131805,-1.239090321106446
contig-212000000,34074,-0.0799126381714714,0.341990960849915,-12.373180538253688,1.6280878570122252,-7.953001537317717
contig-743000000,10061,-0.0853185979368579,0.32004770897525103,-12.976799774442432,1.72260743628818,-4.751746718104854
contig-1443000000,3498,-0.07748792655810001,0.586049170954831,8.34440992087205,6.622979946979473,3.588263644972281
contig-359000000,20461,-0.0814920820712577,0.32632813645471903,-15.780549635471923,-5.0286011350675,-3.166725188773293
contig-1602000000,2608,-0.0751058630165178,0.543328220858896,5.647910377434382,10.522516515588965,2.5239482435557887
contig-1670000000,2280,-0.0803563878366237,0.390789473684211,-7.78622241181403,2.906152322437091,-5.442273504401564
contig-649000000,11550,-0.0661972889761493,0.5188744588744589,2.9792480953889937,3.6315960232856686,-0.024261477728790608
contig-277000000,24899,-0.0707388574025955,0.4549178681874771,-2.959737676016198,2.8456210967529505,0.9726110764803123
contig-731000000,10317,-0.0774236388031245,0.335659590966366,-12.592104173989012,2.7962231084983644,-7.278573476458899
contig-693000000,10872,-0.0667356873376228,0.501931567328918,1.8131323138780955,3.004614093796077,-1.2125296396621954
contig-1557000000,2858,-0.0854035566852536,0.660601819454164,16.0753782432301,-2.5545557780403736,-2.040879741649167
contig-750000000,9954,-0.0690394794308584,0.4983926059875429,1.2630751277942267,3.6494693062251966,-0.2364504597887303
contig-656000000,11611,-0.0703920891073337,0.39006114891051596,-9.84292473920067,-4.398439257046848,4.701457015490435
contig-517000000,14858,-0.0704385448056927,0.527729169470992,4.226964278382336,4.576400339928417,-1.2261032548583224
contig-490000000,15588,-0.0758712569966842,0.368809340518347,-10.320568137414893,0.48935782518737236,-4.486114009711748
contig-485000000,55974,-0.087567485736484,0.661771536784936,15.92569573012999,-4.096186626204074,-2.0476679387224044
contig-1434000000,3539,-0.0674725008145329,0.53687482339644,4.26093817561397,5.669316088915365,-0.45409287603812754
contig-654000000,11457,-0.0797396480806606,0.6457187745483111,14.429712446230724,-3.8728605595435277,-0.43460831264629485
contig-377000000,19498,-0.0843511890041834,0.653656785311314,15.478302566794444,-2.590737955483416,-2.1286650122584034
contig-1077000000,6293,-0.0700778721323738,0.43302081678054993,-7.239258964976557,-3.9804781457261633,10.152419081670315
contig-935000000,7869,-0.07349314488347501,0.463591307662981,-1.5398332269946533,9.264326356012567,0.6237139557765626
contig-1076000000,6267,-0.0695453566520621,0.5441199936173611,5.214545936928743,2.746000459546094,1.5392906234660813
contig-541000000,14314,-0.0856491412901921,0.658027106329468,15.434301083242818,-2.798878793478769,-1.467422617509782
contig-1067000000,6350,-0.0868849741358217,0.668818897637795,16.671737841437068,-3.7290057469324194,-1.9302393635238468
contig-1819000000,1661,-0.0771602567715228,0.40999397953040295,-8.579664314144644,-3.7954933571082905,7.5597802970679
contig-479000000,15738,-0.0828718823005507,0.6471597407548609,15.15876954659973,-2.0179316755834695,-1.0989617521821387
contig-1031000000,6832,-0.07028657066154499,0.410128805620609,-6.945961472077261,1.1143728923086627,-1.2781143250447216
